"ID","PUNITIVO","SEXO","EDAD","IDEOLOGIA","VICTIMA","RELIGION","ANO"
18110034,"0","1",40,6,"1","1",2019
18110122,"1","1",50,3,"0","1",2019
18111028,"0","0",58,3,"0","1",2019
18110965,"1","1",29,5,"0","1",2019
18111234,"0","1",45,7,"0","1",2019
18110383,"1","0",25,5,"0","5",2019
18110188,"0","1",24,3,"1","1",2019
18110239,"1","0",32,5,"1","1",2019
18110647,"1","0",45,6,"0","4",2019
18111720,"1","1",42,1,"0","1",2019
18111329,"1","1",25,9,"1","5",2019
18110266,"0","0",56,8,"0","5",2019
18110620,"0","0",23,5,"0","1",2019
18110254,"1","0",18,8,"1","2",2019
18111085,"1","1",41,4,"0","1",2019
18110250,"1","0",79,10,"0","1",2019
18110714,"0","0",43,4,"1","1",2019
18110627,"1","1",61,7,"0","1",2019
18111444,"1","1",39,7,"0","1",2019
18110309,"1","1",84,1,"1","1",2019
18110594,"0","0",23,3,"0","1",2019
18111082,"1","0",60,7,"0","1",2019
18111305,"1","1",28,6,"1","1",2019
18110797,"1","1",22,6,"0","1",2019
18110202,"0","1",52,10,"1","1",2019
18110284,"0","1",44,5,"0","1",2019
18111056,"0","1",45,5,"1","1",2019
18111393,"1","0",39,5,"1","1",2019
18111419,"1","0",60,10,"1","1",2019
18111134,"0","1",27,5,"1","1",2019
18110026,"0","1",34,3,"1","1",2019
18110381,"1","0",46,6,"1","1",2019
18111634,"1","0",19,2,"0","1",2019
18111559,"1","1",19,1,"0","1",2019
18110886,"1","1",61,5,"0","1",2019
18110152,"1","0",30,6,"1","1",2019
18110937,"1","1",41,6,"1","1",2019
18110924,"1","0",32,8,"1","1",2019
18110356,"0","1",41,7,"1","1",2019
18111749,"0","1",49,10,"1","1",2019
18110111,"0","1",19,6,"1","4",2019
18110712,"1","0",45,1,"0","1",2019
18110695,"0","0",58,6,"0","1",2019
18111602,"1","0",24,1,"0","1",2019
18111408,"0","1",30,5,"0","4",2019
18110785,"1","1",24,9,"0","1",2019
18110294,"0","1",66,7,"0","1",2019
18110657,"1","0",32,5,"0","1",2019
18111549,"0","0",57,5,"0","1",2019
18110050,"1","0",65,7,"0","2",2019
18111660,"0","1",34,1,"0","1",2019
18111276,"1","0",38,5,"1","1",2019
18110656,"0","1",46,6,"1","1",2019
18110320,"1","0",25,5,"1","1",2019
18110724,"1","0",27,4,"1","5",2019
18110996,"1","1",79,1,"0","1",2019
18110934,"1","0",21,2,"0","5",2019
18111321,"1","0",55,8,"0","1",2019
18111594,"1","0",30,1,"1","5",2019
18110583,"1","0",47,8,"0","1",2019
18111152,"1","1",26,5,"1","1",2019
18110690,"1","1",21,4,"0","1",2019
18110468,"0","0",43,9,"0","4",2019
18110177,"1","1",30,5,"1","4",2019
18110145,"1","1",30,5,"1","5",2019
18110980,"0","0",18,5,"0","1",2019
18110207,"1","1",37,5,"1","1",2019
18111489,"0","1",57,6,"0","1",2019
18110455,"1","0",44,10,"0","5",2019
18111037,"0","1",19,5,"0","1",2019
18111622,"1","0",23,4,"1","1",2019
18110123,"1","0",43,9,"0","1",2019
18111063,"1","1",31,6,"1","1",2019
18110930,"1","0",23,5,"0","1",2019
18111282,"1","0",55,8,"0","1",2019
18110249,"1","1",41,4,"1","4",2019
18110115,"0","1",19,7,"0","1",2019
18110454,"1","1",38,5,"1","4",2019
18111303,"0","0",31,5,"0","1",2019
18110678,"1","0",22,1,"1","1",2019
18111441,"0","1",62,9,"0","1",2019
18110127,"1","1",23,1,"0","4",2019
18110976,"1","0",32,8,"0","1",2019
18110182,"1","0",21,10,"0","1",2019
18110829,"0","1",48,3,"0","1",2019
18110486,"0","0",35,9,"1","1",2019
18110731,"1","0",28,5,"0","1",2019
18110737,"1","1",59,4,"1","4",2019
18111292,"1","0",55,1,"0","1",2019
18110191,"1","1",35,4,"0","1",2019
18111126,"1","1",45,5,"1","1",2019
18111697,"1","0",36,5,"0","1",2019
18111689,"0","1",29,2,"0","1",2019
18111326,"1","0",45,4,"1","1",2019
18110815,"0","0",21,5,"1","1",2019
18110568,"0","1",38,10,"0","1",2019
18110915,"1","1",48,9,"1","1",2019
18111656,"0","1",29,1,"1","1",2019
18111216,"1","0",45,9,"1","1",2019
18111632,"1","1",38,6,"0","5",2019
18110885,"1","0",31,1,"0","5",2019
18110361,"1","0",18,1,"0","5",2019
18110571,"1","1",19,3,"0","5",2019
18110672,"1","0",31,5,"1","1",2019
18111579,"0","1",29,7,"0","1",2019
18110641,"0","0",21,10,"1","5",2019
18111205,"1","0",30,10,"0","5",2019
18111597,"0","1",40,1,"0","1",2019
18110768,"1","1",37,5,"0","1",2019
18110126,"0","0",54,9,"0","2",2019
18110584,"1","1",65,1,"0","5",2019
18111149,"1","1",26,6,"1","1",2019
18111017,"1","0",41,10,"1","5",2019
18111687,"1","1",26,2,"0","1",2019
18110953,"1","1",59,10,"0","1",2019
18111266,"1","0",43,1,"1","1",2019
18110412,"1","1",21,5,"0","1",2019
18110230,"1","1",51,4,"1","1",2019
18111648,"1","1",30,8,"0","1",2019
18110779,"0","0",77,10,"0","5",2019
18110321,"0","0",28,1,"0","1",2019
18111198,"0","0",20,10,"0","2",2019
18111064,"0","1",76,2,"0","1",2019
18110694,"1","0",20,6,"1","4",2019
18111375,"1","0",48,5,"0","1",2019
18110448,"1","0",30,3,"1","1",2019
18110655,"1","1",81,2,"0","5",2019
18111611,"1","1",36,10,"1","5",2019
18111425,"1","1",26,10,"1","1",2019
18111413,"0","0",23,5,"1","1",2019
18110593,"1","1",20,3,"0","1",2019
18111574,"1","1",49,2,"0","1",2019
18110984,"1","0",21,10,"1","1",2019
18111071,"0","1",27,5,"0","2",2019
18111317,"1","0",30,5,"1","2",2019
18110640,"1","0",18,5,"0","2",2019
18110813,"1","1",30,4,"1","1",2019
18110038,"1","1",22,7,"1","1",2019
18110386,"0","1",38,7,"0","1",2019
18110905,"1","0",56,1,"1","5",2019
18111576,"1","0",19,5,"1","1",2019
18110667,"0","0",30,5,"0","1",2019
18111676,"1","1",45,4,"0","1",2019
18110048,"1","0",33,5,"0","1",2019
18110031,"1","1",32,8,"0","1",2019
18110221,"1","1",35,7,"0","1",2019
18110602,"1","1",23,7,"1","1",2019
18110405,"1","0",47,5,"0","1",2019
18111633,"1","1",67,8,"1","1",2019
18110864,"1","0",58,6,"1","1",2019
18110614,"1","0",40,6,"1","1",2019
18110328,"0","0",27,2,"0","1",2019
18111069,"0","1",31,3,"0","1",2019
18111492,"0","1",48,4,"0","1",2019
18111047,"1","0",32,5,"1","1",2019
18110954,"0","1",52,7,"1","1",2019
18110296,"0","1",20,3,"0","9",2019
18110978,"1","0",19,5,"0","2",2019
18111512,"0","1",31,6,"1","1",2019
18111130,"1","1",21,4,"1","1",2019
18111221,"1","0",48,7,"0","1",2019
18111581,"1","1",38,6,"1","1",2019
18111429,"0","0",50,3,"0","1",2019
18110374,"1","0",33,2,"1","1",2019
18110621,"1","1",65,9,"0","1",2019
18110342,"1","0",18,7,"1","1",2019
18110591,"1","1",35,10,"1","1",2019
18110029,"1","1",22,1,"0","1",2019
18110373,"1","1",30,5,"1","1",2019
18110012,"0","1",29,7,"0","1",2019
18110432,"1","0",31,5,"1","1",2019
18111273,"0","0",54,5,"0","1",2019
18110452,"1","0",32,10,"0","4",2019
18110926,"0","1",27,4,"0","5",2019
18111046,"0","0",28,5,"0","1",2019
18111044,"1","0",20,5,"1","5",2019
18111546,"0","1",69,6,"1","4",2019
18111620,"0","0",23,4,"0","2",2019
18110894,"1","0",34,4,"0","1",2019
18111415,"1","0",28,6,"1","1",2019
18111372,"1","0",36,7,"1","1",2019
18111662,"0","0",51,9,"0","1",2019
18111469,"1","1",44,5,"1","1",2019
18110601,"1","0",22,5,"1","3",2019
18110398,"0","0",58,7,"0","1",2019
18111652,"0","1",34,7,"0","1",2019
18110863,"1","0",33,8,"0","1",2019
18111304,"0","1",62,5,"0","1",2019
18110565,"1","0",30,7,"1","1",2019
18110729,"1","0",63,6,"0","1",2019
18111732,"1","1",24,5,"0","1",2019
18110766,"0","1",57,6,"0","1",2019
18110990,"0","1",29,5,"1","1",2019
18111485,"1","0",59,7,"1","1",2019
18111386,"0","1",36,5,"1","1",2019
18111106,"1","1",55,4,"1","1",2019
18110739,"1","0",23,6,"0","1",2019
18111181,"0","1",31,5,"0","1",2019
18110295,"1","1",22,1,"1","1",2019
18111670,"1","0",23,5,"1","1",2019
18110521,"1","1",21,4,"1","4",2019
18111256,"0","1",30,1,"1","2",2019
18111154,"1","1",45,8,"0","1",2019
18111690,"1","0",40,4,"1","1",2019
18110104,"0","0",73,8,"0","1",2019
18111210,"0","1",32,6,"0","2",2019
18111677,"0","1",63,6,"0","1",2019
18110896,"0","1",23,7,"0","4",2019
18110537,"1","0",50,10,"1","1",2019
18111139,"1","0",23,1,"0","1",2019
18111503,"0","0",31,8,"1","4",2019
18110744,"0","1",20,5,"1","4",2019
18111640,"0","1",91,5,"0","1",2019
18110211,"1","1",51,10,"0","4",2019
18111189,"0","0",27,5,"0","4",2019
18110418,"1","1",44,5,"0","1",2019
18110899,"1","1",18,6,"0","1",2019
18111232,"1","1",46,4,"0","1",2019
18110735,"1","0",38,10,"0","1",2019
18110453,"1","1",32,2,"1","1",2019
18111009,"1","0",48,5,"1","1",2019
18111636,"1","1",23,5,"1","4",2019
18110275,"1","1",66,2,"0","1",2019
18110225,"0","0",69,5,"0","1",2019
18111103,"0","1",18,2,"1","1",2019
18110673,"1","0",24,3,"0","4",2019
18110434,"1","0",44,1,"0","1",2019
18110795,"1","0",23,7,"1","5",2019
18110555,"1","0",62,6,"0","1",2019
18111635,"1","0",43,5,"0","1",2019
18111243,"0","1",18,6,"0","5",2019
18110628,"1","1",25,8,"0","1",2019
18110435,"1","1",30,5,"1","1",2019
18110802,"1","1",31,8,"0","4",2019
18110447,"0","1",73,6,"0","1",2019
18111424,"0","0",22,5,"0","1",2019
18110390,"0","1",56,4,"0","1",2019
18110582,"0","1",59,6,"1","1",2019
18111322,"1","0",18,4,"0","1",2019
18111065,"1","0",36,3,"0","1",2019
18110575,"1","0",57,8,"0","1",2019
18111195,"1","1",26,7,"1","1",2019
18110153,"1","1",32,6,"1","1",2019
18110384,"1","0",35,5,"1","1",2019
18110376,"1","0",24,7,"1","1",2019
18110074,"0","0",59,7,"0","1",2019
18110243,"1","1",20,5,"0","1",2019
18111723,"0","1",39,6,"1","1",2019
18110913,"1","0",54,9,"1","2",2019
18110181,"1","1",18,9,"0","1",2019
18110253,"1","1",55,5,"0","1",2019
18110487,"1","1",18,6,"0","1",2019
18111136,"1","0",37,10,"1","1",2019
18110067,"1","1",42,6,"0","1",2019
18111514,"1","0",40,2,"0","1",2019
18110646,"0","1",34,5,"1","1",2019
18111578,"1","0",59,5,"0","1",2019
18110086,"1","0",37,1,"0","1",2019
18111240,"0","1",46,5,"0","1",2019
18111182,"0","1",61,8,"0","1",2019
18110314,"1","1",60,9,"1","5",2019
18110147,"0","0",50,8,"0","5",2019
18110987,"1","0",49,6,"0","1",2019
18111271,"0","0",48,5,"0","1",2019
18111475,"0","0",39,6,"1","1",2019
18110069,"1","0",20,3,"0","1",2019
18110557,"0","0",20,3,"1","5",2019
18111645,"0","1",46,8,"0","1",2019
18111260,"0","1",43,6,"0","1",2019
18111323,"1","0",34,4,"0","1",2019
18110589,"1","1",19,5,"1","2",2019
18110488,"0","1",23,5,"0","1",2019
18110549,"1","0",48,3,"1","1",2019
18110073,"0","1",42,5,"0","1",2019
18111450,"1","0",20,5,"1","1",2019
18110160,"0","1",46,5,"1","1",2019
18110233,"0","0",73,5,"0","1",2019
18110134,"0","0",44,4,"0","1",2019
18110577,"0","1",22,7,"0","1",2019
18111211,"1","0",74,5,"0","1",2019
18111726,"1","1",52,6,"0","1",2019
18111031,"0","1",24,8,"0","4",2019
18110717,"0","0",44,4,"0","1",2019
18110880,"1","0",30,5,"0","1",2019
18110446,"1","0",22,9,"0","1",2019
18110635,"1","0",47,5,"1","1",2019
18111599,"0","1",33,5,"0","9",2019
18110185,"1","1",40,9,"1","1",2019
18111588,"0","1",54,7,"0","1",2019
18111672,"1","0",36,1,"0","1",2019
18110726,"1","0",64,7,"0","1",2019
18110482,"1","1",60,10,"0","1",2019
18111707,"1","0",29,5,"0","5",2019
18110610,"1","1",29,5,"0","5",2019
